,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
15659,15659,36412,[H]OC([H])([H])c1c([H])n([H])c(=S)n1C([H])([H])c1c([H])c([H])c(C#N)c([H])c1[H],,[H]OC([H])([H])c1c([H])n([H])c(=S)n1C([H])([H])c1c([H])c([H])c(C#N)c([H])c1[H]
15660,15660,36413,[H]C([H])=C([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,,[H]C([H])=C([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12
15661,15661,36416,[H]OC(=O)C1(C(=O)O[H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],,[H]OC(=O)C1(C(=O)O[H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
15662,15662,36417,[H]SC(=S)c1c([H])c([H])c([H])c([H])c1[H],,[H]SC(=S)c1c([H])c([H])c([H])c([H])c1[H]
15663,15663,36418,[H]Oc1c([H])c([H])c([H])c2oc([H])c(C([H])=C([H])C(=O)OC([H])([H])C([H])([H])[H])c(=O)c12,,[H]Oc1c([H])c([H])c([H])c2oc([H])c(C([H])=C([H])C(=O)OC([H])([H])C([H])([H])[H])c(=O)c12
15664,15664,36419,[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])P(=O)(O[H])O[H],,[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])P(=O)(O[H])O[H]
15665,15665,36420,[H]OC1([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C1([H])[H],,[H]OC1([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C1([H])[H]
15666,15666,36422,[H]c1c2c(n([H])c1C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H],,[H]c1c2c(n([H])c1C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H]
15667,15667,36423,[H]OC1([H])OC([H])(C([H])=C([H])[H])C2([H])OC(C([H])([H])[H])(C([H])([H])[H])OC12[H],,[H]OC1([H])OC([H])(C([H])=C([H])[H])C2([H])OC(C([H])([H])[H])(C([H])([H])[H])OC12[H]
15668,15668,36424,[H]C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],,[H]C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
15669,15669,36425,[H]c1c([H])c([H])c(C(=O)C(C#N)=C2N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N2[H])c([H])c1[H],,[H]c1c([H])c([H])c(C(=O)C(C#N)=C2N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N2[H])c([H])c1[H]
15670,15670,36426,[H]C1=C([H])C(=O)c2c(c(C([H])([H])[H])c([H])c(=O)n2[H])C1=O,,[H]C1=C([H])C(=O)c2c(c(C([H])([H])[H])c([H])c(=O)n2[H])C1=O
15671,15671,36427,[H]c1c([H])c(F)c([H])c(OC(=O)C([H])([H])[H])c1[H],,[H]c1c([H])c(F)c([H])c(OC(=O)C([H])([H])[H])c1[H]
15672,15672,36428,[H]c1oc(C([H])([H])[H])c(C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c1[H],,[H]c1oc(C([H])([H])[H])c(C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c1[H]
15673,15673,36429,[H]C(=O)c1c([H])c([H])c(OC(=O)C([H])([H])[H])c(C#CC(=C([H])[H])C([H])([H])[H])c1[H],,[H]C(=O)c1c([H])c([H])c(OC(=O)C([H])([H])[H])c(C#CC(=C([H])[H])C([H])([H])[H])c1[H]
15674,15674,36430,[H]C#CC(n1c([H])nc2c1c(=O)n(C([H])([H])[H])c(=O)n2C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,[H]C#CC(n1c([H])nc2c1c(=O)n(C([H])([H])[H])c(=O)n2C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
15675,15675,36431,[H]OC(=O)C([H])([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1F,,[H]OC(=O)C([H])([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1F
15676,15676,36432,[H]C([H])([H])n1c(=O)c2c(nc(C(Cl)(Cl)Cl)n2C([H])([H])[H])n(C([H])([H])[H])c1=O,,[H]C([H])([H])n1c(=O)c2c(nc(C(Cl)(Cl)Cl)n2C([H])([H])[H])n(C([H])([H])[H])c1=O
15677,15677,36433,[H]c1c([H])c([H])c(OC(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],,[H]c1c([H])c([H])c(OC(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]
15678,15678,36434,[H]N=c1n(C([H])([H])[H])c(=O)c2c(nc([H])n2C([H])([H])[H])n1C([H])([H])[H],,[H]N=c1n(C([H])([H])[H])c(=O)c2c(nc([H])n2C([H])([H])[H])n1C([H])([H])[H]
15679,15679,36435,[H]c1oc2c(OC([H])([H])[H])c3oc(C([H])([H])[H])c([H])c(=O)c3c(OC([H])([H])[H])c2c1[H],,[H]c1oc2c(OC([H])([H])[H])c3oc(C([H])([H])[H])c([H])c(=O)c3c(OC([H])([H])[H])c2c1[H]
15680,15680,36438,[H]c1c([H])c2c(c([H])c1N([H])[H])C1([H])C([H])([H])C(=O)C2([H])C1([H])[H],,[H]c1c([H])c2c(c([H])c1N([H])[H])C1([H])C([H])([H])C(=O)C2([H])C1([H])[H]
15681,15681,36439,[H]c1c([H])c([H])c([N+](=O)[O-])c(OC([H])([H])C([H])([H])C(=O)C([H])([H])[H])c1[H],,[H]c1c([H])c([H])c([N+](=O)[O-])c(OC([H])([H])C([H])([H])C(=O)C([H])([H])[H])c1[H]
15682,15682,36440,[H]C([H])([H])C1(C([H])([H])[H])SC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])S1,,[H]C([H])([H])C1(C([H])([H])[H])SC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])S1
15683,15683,36441,[H]OC1([H])C([H])([H])C([H])([H])C(C([H])([H])[H])=C2C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C21C([H])([H])[H],,[H]OC1([H])C([H])([H])C([H])([H])C(C([H])([H])[H])=C2C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C21C([H])([H])[H]
15684,15684,36442,[H]c1c([H])c2c([H])c(C#N)c(=O)oc2c2c([H])c(C([H])([H])[H])sc12,,[H]c1c([H])c2c([H])c(C#N)c(=O)oc2c2c([H])c(C([H])([H])[H])sc12
15685,15685,36443,[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])[H])C2([H])OC(C([H])([H])[H])(C([H])([H])[H])OC12[H],,[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])[H])C2([H])OC(C([H])([H])[H])(C([H])([H])[H])OC12[H]
15686,15686,36444,[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H],,[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
15687,15687,36446,[H]c1nc2c(c(=O)n([H])c(=O)n2[H])n1[H],,[H]c1nc2c(c(=O)n([H])c(=O)n2[H])n1[H]
15688,15688,36447,[H]c1c([H])c(C2([H])c3c(c4c([H])c([H])c([H])c([H])c4n3[H])C([H])([H])C([H])([H])N2[H])c([H])c([H])c1[N+](=O)[O-],,[H]c1c([H])c(C2([H])c3c(c4c([H])c([H])c([H])c([H])c4n3[H])C([H])([H])C([H])([H])N2[H])c([H])c([H])c1[N+](=O)[O-]
15689,15689,36448,[H]c1nnc2c(c1C([H])([H])[H])-c1no[n+]([O-])c1C([H])([H])C2([H])[H],,[H]c1nnc2c(c1C([H])([H])[H])-c1no[n+]([O-])c1C([H])([H])C2([H])[H]
15690,15690,36449,[H]OC(=O)C12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],,[H]OC(=O)C12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H]
15691,15691,36450,[H]ON1C([H])([H])C([H])([H])C2(O[H])c3no[n+]([O-])c3C([H])([H])C([H])([H])C12[H],,[H]ON1C([H])([H])C([H])([H])C2(O[H])c3no[n+]([O-])c3C([H])([H])C([H])([H])C12[H]
15692,15692,36451,[H]c1nc2c([H])c([H])c(N([H])[H])c(C#N)c2c([H])c1[H],,[H]c1nc2c([H])c([H])c(N([H])[H])c(C#N)c2c([H])c1[H]
15693,15693,36452,[H]c1nc2oc(C([H])([H])[H])nc2c([H])c1C([H])([H])[H],,[H]c1nc2oc(C([H])([H])[H])nc2c([H])c1C([H])([H])[H]
15694,15694,36453,[H]OC([H])(C#CC12OC([H])([H])C(C([H])([H])[H])(C([H])([H])O1)C([H])([H])O2)C([H])=C([H])C([H])([H])[H],,[H]OC([H])(C#CC12OC([H])([H])C(C([H])([H])[H])(C([H])([H])O1)C([H])([H])O2)C([H])=C([H])C([H])([H])[H]
15695,15695,36455,[H]c1c([H])c([H])c2c(c1[H])c(=S)c1c([H])c(OC([H])([H])[H])c([H])c([H])c1n2[H],,[H]c1c([H])c([H])c2c(c1[H])c(=S)c1c([H])c(OC([H])([H])[H])c([H])c([H])c1n2[H]
15696,15696,36456,[H]C#CC([H])([H])OC1=C(Cl)C(=O)C([H])([H])C12OC([H])([H])C([H])([H])O2,,[H]C#CC([H])([H])OC1=C(Cl)C(=O)C([H])([H])C12OC([H])([H])C([H])([H])O2
15697,15697,36457,[H]c1nc2oc(C([H])([H])[H])nc2c([H])c1C([H])([H])C([H])([H])[H],,[H]c1nc2oc(C([H])([H])[H])nc2c([H])c1C([H])([H])C([H])([H])[H]
15698,15698,36458,[H]c1nc2c3c(n([H])c2c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H],,[H]c1nc2c3c(n([H])c2c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H]
15699,15699,36459,[H]c1c([H])c([H])c2c(=O)oc(C(=O)OC([H])([H])[H])c([H])c2c1[H],,[H]c1c([H])c([H])c2c(=O)oc(C(=O)OC([H])([H])[H])c([H])c2c1[H]
15700,15700,36460,[H]c1c([H])c2c(c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)OC2(C([H])([H])[H])C([H])([H])[H],,[H]c1c([H])c2c(c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)OC2(C([H])([H])[H])C([H])([H])[H]
15701,15701,36461,[H]OC([H])([H])C1=C([H])C(=O)C([H])=C([H])C1=O,,[H]OC([H])([H])C1=C([H])C(=O)C([H])=C([H])C1=O
15702,15702,36464,[H]c1c([H])c2c(c([H])c1F)C([H])([H])C([H])([H])OC2([H])[H],,[H]c1c([H])c2c(c([H])c1F)C([H])([H])C([H])([H])OC2([H])[H]
15703,15703,36466,[H]C1([H])OC([H])([H])C12C([H])([H])SC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])SC2([H])[H],,[H]C1([H])OC([H])([H])C12C([H])([H])SC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])SC2([H])[H]
15704,15704,36468,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C([H])(C(=O)OC([H])([H])[H])N([H])C(=O)C([H])(N([H])[H])C([H])([H])[H])c([H])n2[H],,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C([H])(C(=O)OC([H])([H])[H])N([H])C(=O)C([H])(N([H])[H])C([H])([H])[H])c([H])n2[H]
15705,15705,36470,[H]c1c([H])c(C(=O)OC([H])([H])[H])c([H])c([H])c1C#CC([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],,[H]c1c([H])c(C(=O)OC([H])([H])[H])c([H])c([H])c1C#CC([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
15706,15706,36471,[H]c1nc([H])c2c([H])c(C(=O)OC([H])([H])C([H])([H])[H])nc(N([H])c3c([H])c([H])c([H])c([H])c3[H])c2c1[H],,[H]c1nc([H])c2c([H])c(C(=O)OC([H])([H])C([H])([H])[H])nc(N([H])c3c([H])c([H])c([H])c([H])c3[H])c2c1[H]
15707,15707,36472,[H]C1=C([H])C2([H])C([H])([H])C([H])([H])C3([H])C([H])([H])C(=O)C([H])([H])C23C1=O,,[H]C1=C([H])C2([H])C([H])([H])C([H])([H])C3([H])C([H])([H])C(=O)C([H])([H])C23C1=O
15708,15708,36473,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])N([H])C([H])([H])[H])c([H])n2[H],,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])N([H])C([H])([H])[H])c([H])n2[H]
15709,15709,36474,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])N1C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])N1C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
15710,15710,36475,[H]OC([H])(C#CC12OC([H])([H])C(C([H])([H])[H])(C([H])([H])O1)C([H])([H])O2)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]OC([H])(C#CC12OC([H])([H])C(C([H])([H])[H])(C([H])([H])O1)C([H])([H])O2)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
15711,15711,36476,[H]c1c([H])c(C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c([H])c1F,,[H]c1c([H])c(C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c([H])c1F
15712,15712,36477,[H]c1nc2c(c([H])c1[N+](=O)[O-])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H],,[H]c1nc2c(c([H])c1[N+](=O)[O-])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H]
15713,15713,36478,[H]C([H])([H])OC1(C([H])([H])[H])C(=O)C([H])([H])C1([H])C([H])([H])OC(=O)C([H])([H])[H],,[H]C([H])([H])OC1(C([H])([H])[H])C(=O)C([H])([H])C1([H])C([H])([H])OC(=O)C([H])([H])[H]
15714,15714,36480,[H]c1nc([H])c2c(oc3c([H])nc([H])c([H])c32)c1[H],,[H]c1nc([H])c2c(oc3c([H])nc([H])c([H])c32)c1[H]
15715,15715,36481,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C1OC([H])([H])C([H])([H])C1([H])[H],,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C1OC([H])([H])C([H])([H])C1([H])[H]
15716,15716,36482,[H]OC(=O)C1([H])C([H])(C([H])([H])C(=O)C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],,[H]OC(=O)C1([H])C([H])(C([H])([H])C(=O)C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H]
15717,15717,36483,[H]C#CC([H])(OC([H])([H])[H])OC([H])([H])[H],,[H]C#CC([H])(OC([H])([H])[H])OC([H])([H])[H]
15718,15718,36484,[H]OC1([H])C([H])([H])C(=C([H])[H])C2(C([H])([H])C(Cl)=C(C([H])([H])[H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],,[H]OC1([H])C([H])([H])C(=C([H])[H])C2(C([H])([H])C(Cl)=C(C([H])([H])[H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H]
15719,15719,36485,[H]C1=C([H])C(=O)c2c(c(OC([H])([H])[H])c([H])c(=O)n2C([H])([H])[H])C1=O,,[H]C1=C([H])C(=O)c2c(c(OC([H])([H])[H])c([H])c(=O)n2C([H])([H])[H])C1=O
15720,15720,36486,[H]C1([H])OC([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],,[H]C1([H])OC([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
15721,15721,36487,[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c([H])c1[H],,[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c([H])c1[H]
15722,15722,36488,[H]C1=C(C(=O)OC([H])([H])[H])C([H])([H])N2C(=N1)SC([H])([H])C2([H])[H],,[H]C1=C(C(=O)OC([H])([H])[H])C([H])([H])N2C(=N1)SC([H])([H])C2([H])[H]
15723,15723,36489,[H]c1pn([H])nc1C([H])([H])[H],,[H]c1pn([H])nc1C([H])([H])[H]
15724,15724,36490,[H]C(=O)c1c([H])c([H])c(OC([H])([H])C(=O)OC([H])([H])[H])c(OC([H])([H])[H])c1[H],,[H]C(=O)c1c([H])c([H])c(OC([H])([H])C(=O)OC([H])([H])[H])c(OC([H])([H])[H])c1[H]
15725,15725,36493,[H]N1C([H])([H])C([H])([H])N([H])C([H])([H])C(F)(F)C1([H])[H],,[H]N1C([H])([H])C([H])([H])N([H])C([H])([H])C(F)(F)C1([H])[H]
15726,15726,36494,[H]OC([H])(C([H])([H])[H])C([H])(N=[N+]=[N-])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])C#N,,[H]OC([H])(C([H])([H])[H])C([H])(N=[N+]=[N-])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])C#N
15727,15727,36496,[H]C(=O)C(=C([H])C([H])([H])C([H])([H])C([H])(C([H])=C([H])[H])C([H])([H])[H])C([H])([H])[H],,[H]C(=O)C(=C([H])C([H])([H])C([H])([H])C([H])(C([H])=C([H])[H])C([H])([H])[H])C([H])([H])[H]
15728,15728,36497,[H]OC1([H])C([H])([H])N2C([H])([H])C([H])(O[H])C([H])(O[H])C2([H])C1([H])[H],,[H]OC1([H])C([H])([H])N2C([H])([H])C([H])(O[H])C([H])(O[H])C2([H])C1([H])[H]
15729,15729,36498,[H]OC([H])(c1c([H])c([H])c(N([H])[H])c([H])c1[H])C([H])([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H],,[H]OC([H])(c1c([H])c([H])c(N([H])[H])c([H])c1[H])C([H])([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H]
15730,15730,36499,[H]c1c([H])c(C2([H])c3c(c4c([H])c([H])c([H])c([H])c4n3[H])C([H])([H])C([H])([H])N2[H])c([H])c([H])c1N(C([H])([H])[H])C([H])([H])[H],,[H]c1c([H])c(C2([H])c3c(c4c([H])c([H])c([H])c([H])c4n3[H])C([H])([H])C([H])([H])N2[H])c([H])c([H])c1N(C([H])([H])[H])C([H])([H])[H]
15731,15731,36500,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])N([H])[H],,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])N([H])[H]
15732,15732,36501,[H]c1nnc(C(=NN([H])C(=S)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])c([H])c1[H],,[H]c1nnc(C(=NN([H])C(=S)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])c([H])c1[H]
15733,15733,36503,[H]C([H])([H])OC(=O)C([H])([H])P(=O)(OC([H])([H])[H])OC([H])([H])[H],,[H]C([H])([H])OC(=O)C([H])([H])P(=O)(OC([H])([H])[H])OC([H])([H])[H]
15734,15734,36504,[H]c1c([H])c(C#N)c2c(c1[H])C1([H])C(=O)C([H])([H])C2([H])C1([H])[H],,[H]c1c([H])c(C#N)c2c(c1[H])C1([H])C(=O)C([H])([H])C2([H])C1([H])[H]
15735,15735,36506,[H]C#CC1([H])OC([H])(C([H])([H])OC(=O)C([H])([H])[H])C([H])(C#C[H])C([H])(O[H])C1([H])O[H],,[H]C#CC1([H])OC([H])(C([H])([H])OC(=O)C([H])([H])[H])C([H])(C#C[H])C([H])(O[H])C1([H])O[H]
15736,15736,36507,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12
15737,15737,36508,[H]OC(=O)C(F)(F)P(=O)(O[H])O[H],,[H]OC(=O)C(F)(F)P(=O)(O[H])O[H]
15738,15738,36510,[H]OC(=O)C1([H])C([H])([H])C1([H])C(=O)OC([H])([H])[H],,[H]OC(=O)C1([H])C([H])([H])C1([H])C(=O)OC([H])([H])[H]
15739,15739,36511,[H]c1nc([H])c2c(oc3c([H])c([H])nc([H])c32)c1[H],,[H]c1nc([H])c2c(oc3c([H])c([H])nc([H])c32)c1[H]
15740,15740,36512,[H]OC(=O)C([H])(F)P(=O)(O[H])OC([H])([H])C([H])([H])[H],,[H]OC(=O)C([H])(F)P(=O)(O[H])OC([H])([H])C([H])([H])[H]
15741,15741,36513,[H]c1c([H])c([H])c2c(C#N)c([H])c(=O)oc2c1[H],,[H]c1c([H])c([H])c2c(C#N)c([H])c(=O)oc2c1[H]
15742,15742,36515,[H]c1c([H])c([H])c2c(c1[H])N(C([H])([H])[H])C([H])([H])C2([H])[H],,[H]c1c([H])c([H])c2c(c1[H])N(C([H])([H])[H])C([H])([H])C2([H])[H]
15743,15743,36516,[H]c1c([H])c2c(c([H])c1N([H])[H])C1([H])C(=O)C([H])([H])C2([H])C1([H])[H],,[H]c1c([H])c2c(c([H])c1N([H])[H])C1([H])C(=O)C([H])([H])C2([H])C1([H])[H]
15744,15744,36518,[H]c1nc2c([H])c([H])c(N([H])C(=O)C(=O)OC([H])([H])[H])c(C#N)c2c([H])c1[H],,[H]c1nc2c([H])c([H])c(N([H])C(=O)C(=O)OC([H])([H])[H])c(C#N)c2c([H])c1[H]
15745,15745,36519,[H]C1([H])OC(=O)C(Cl)=C1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]C1([H])OC(=O)C(Cl)=C1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
15746,15746,36520,[H]C([H])=C([H])C12OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])C(=O)OC2([H])C([H])([H])C([H])([H])[H],,[H]C([H])=C([H])C12OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])C(=O)OC2([H])C([H])([H])C([H])([H])[H]
15747,15747,36521,[H]OC1([H])C([H])(C([H])([H])[H])OC2([H])C(C3([H])OC(C([H])([H])[H])(C([H])([H])[H])OC3([H])[H])=NOC21[H],,[H]OC1([H])C([H])(C([H])([H])[H])OC2([H])C(C3([H])OC(C([H])([H])[H])(C([H])([H])[H])OC3([H])[H])=NOC21[H]
15748,15748,36522,[H]OC(=O)C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C3([H])C(=C([H])C([H])([H])C12[H])C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H],,[H]OC(=O)C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C3([H])C(=C([H])C([H])([H])C12[H])C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H]
15749,15749,36523,[H]C([H])([H])C1(C([H])([H])OC(=O)C([H])([H])C([H])([H])Cl)C([H])([H])OC1([H])[H],,[H]C([H])([H])C1(C([H])([H])OC(=O)C([H])([H])C([H])([H])Cl)C([H])([H])OC1([H])[H]
15750,15750,36524,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C(C(=O)O[H])(N([H])[H])C1([H])[H],,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C(C(=O)O[H])(N([H])[H])C1([H])[H]
15751,15751,36525,[H]c1c([H])c(F)c([H])c(C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c1[H],,[H]c1c([H])c(F)c([H])c(C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c1[H]
15752,15752,36526,[H]Oc1c2c(c([H])c3oc(C([H])([H])O[H])c([H])c(=O)c13)OC([H])(C(=C([H])[H])C([H])([H])[H])C2([H])[H],,[H]Oc1c2c(c([H])c3oc(C([H])([H])O[H])c([H])c(=O)c13)OC([H])(C(=C([H])[H])C([H])([H])[H])C2([H])[H]
15753,15753,36527,[H]c1c([H])c(N([H])[H])c2c(c1[H])C1([H])C(=O)C([H])([H])C2([H])C1([H])[H],,[H]c1c([H])c(N([H])[H])c2c(c1[H])C1([H])C(=O)C([H])([H])C2([H])C1([H])[H]
15754,15754,36528,[H]C([H])=C=C([H])OC(OC([H])([H])[H])(OC([H])([H])[H])C([H])([H])[H],,[H]C([H])=C=C([H])OC(OC([H])([H])[H])(OC([H])([H])[H])C([H])([H])[H]
15755,15755,36530,[H]OC(=O)C(=C([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],,[H]OC(=O)C(=C([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
15756,15756,36531,[H]c1c([H])n(C([H])([H])[H])c2c1c(=O)n(C([H])([H])[H])c(=O)n2C([H])([H])[H],,[H]c1c([H])n(C([H])([H])[H])c2c1c(=O)n(C([H])([H])[H])c(=O)n2C([H])([H])[H]
15757,15757,36532,[H]c1c([H])c(N2C(=O)C(C([H])([H])[H])(C([H])([H])[H])C2([H])C#N)c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(N2C(=O)C(C([H])([H])[H])(C([H])([H])[H])C2([H])C#N)c([H])c([H])c1OC([H])([H])[H]
15758,15758,36534,[H]OC([H])(C#CC12OC([H])([H])C(C([H])([H])[H])(C([H])([H])O1)C([H])([H])O2)c1c([H])c([H])c([H])c([H])c1[H],,[H]OC([H])(C#CC12OC([H])([H])C(C([H])([H])[H])(C([H])([H])O1)C([H])([H])O2)c1c([H])c([H])c([H])c([H])c1[H]
15759,15759,36535,[H]C1([H])OC([H])([H])C12C([H])([H])SC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])SC2([H])[H],,[H]C1([H])OC([H])([H])C12C([H])([H])SC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])SC2([H])[H]
15760,15760,36536,[H]OC([H])([H])C1([H])N2C([H])([H])C([H])(O[H])C([H])([H])C2([H])C([H])(O[H])C1([H])O[H],,[H]OC([H])([H])C1([H])N2C([H])([H])C([H])(O[H])C([H])([H])C2([H])C([H])(O[H])C1([H])O[H]
15761,15761,36537,[H]Oc1c([H])c2c(c([H])c1O[H])C1=C(C(=O)C([H])([H])C([H])(C([H])([H])[H])O1)C([H])([H])O2,,[H]Oc1c([H])c2c(c([H])c1O[H])C1=C(C(=O)C([H])([H])C([H])(C([H])([H])[H])O1)C([H])([H])O2
15762,15762,36539,[H]OC(=O)C1([H])N([H])C([H])([H])c2c(c3c([H])c([H])c([H])c([H])c3n2[H])C1([H])[H],,[H]OC(=O)C1([H])N([H])C([H])([H])c2c(c3c([H])c([H])c([H])c([H])c3n2[H])C1([H])[H]
