,Unnamed: 0,file,smiles
19509,31748,20026367,C(C(N([H])[H])=C(C(=O)OC([H])([H])[H])[H])([H])([H])[H]
19510,31750,10008680,C(C(C(C([H])([H])[H])([H])[H])([H])[H])(N(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H]
19511,31751,20180022,C1(C(C(C(=C(C1(C(=C(C(=O)C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
19512,31752,30101724,C=1(N2C(N=C(C1C(C(=O)C([H])([H])[H])([H])[H])[H])=C(C(=N2)C([H])([H])[H])[H])[H]
19513,31753,20242381,C=1(C(Cl)(C(=O)C1C(C(Br)([H])[H])([H])[H])Cl)[H]
19514,31754,21928,C1(=C2OC(=C(C(C2=C(C(=C1OC([H])([H])[H])[H])O[H])=O)C=3C(C(C(=C([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])=C(C(=C(C3[H])OC([H])([H])[H])OC([H])([H])[H])[H])[H])[H]
19515,31755,90012,C1(C(C(C(C(C1([H])[H])([H])[H])(C([H])([H])[H])[N+](=O)[O-])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
19517,31758,20044894,C1(=C(C(=C(C(=C1Cl)Cl)[H])Cl)I)[H]
19518,31760,20246939,C(C(=O)N(C(C(O[H])=O)(C(C(C(N([H])[H])=O)([H])[H])([H])[H])[H])[H])([H])([H])[H]
19519,31761,20218168,C1(N(C(C1(OC([H])([H])[H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C(Cl)([H])[H])[H])C(C(=C([H])[H])[H])([H])[H])=O
19520,31763,20181925,C12(C(=C(C(C(=C1C(=O)[H])C(=O)[H])(C2([H])[H])[H])[H])[H])[H]
19521,31764,20141869,C(N([H])[H])(=C(C(=O)OC([H])([H])[H])[N+](=O)[O-])C([H])([H])[H]
19522,31769,20230668,C1(OC(=C(C1=C(C2=C(C(=C(C(=C2[H])[H])F)[H])[H])[H])[H])C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O
19523,31770,30100268,C1(N(C(C(=C1[H])[H])=O)C=2C(=C(C(=C(C2Br)[H])[H])[H])[H])=O
19524,31771,20050876,C=1(C(=C(P=C(C1[H])I)[H])C([H])([H])[H])C([H])([H])[H]
19525,31772,10023986,C1(=C(C(=C(C2=C1C3=C(N=C2C4=C(C(=C(C(=C4[H])[H])[H])[H])[H])OC(C(N3[H])=O)([H])[H])[H])[H])[H])[H]
19526,31773,20182371,C12(C(C(C(C(C1([H])[H])([H])[H])(C#C[H])O[H])([H])[H])([H])[H])OC(C(O2)([H])[H])([H])[H]
19527,31776,20230041,C1(=C(C(=C(C2=C1C(C(O2)(C(OC(=O)C([H])([H])[H])([H])[H])[H])([H])[H])[H])[H])[H])Br
19528,31780,30000543,C=1(C(=C(C(=C(C1N=O)[H])[H])Cl)[H])[H]
19529,31783,22131,C1(=C(C=2OC3=C(C(=C(C2C(=C1OC([H])([H])[H])[H])[H])[H])C(=C(C(=C3O[H])[H])[H])OC([H])([H])[H])O[H])C([H])([H])[H]
19530,31785,20052517,C1([S+]2C(C(C(C1([H])[H])([H])[H])([H])[H])(C(C(C2([H])[H])([H])[H])([H])[H])[H])([H])[H]
19531,31788,10024166,C(O[H])(C(=C(Cl)[H])Cl)([H])[H]
19532,31790,10018678,C=1(C(=C(C2=C(C1Cl)C(N(C(N2C3(OC(C(C3([H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])=O)[H])=O)[H])[H])[H]
19533,31791,10016559,C1(=C(C(=C(C(=C1[H])[H])[H])[H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H]
19534,31792,20227023,C1(N2C(C(N(C3=C1C(=C(C(=C3[H])[H])[H])[H])[H])=C(C(=O)C([H])([H])[H])[H])(C(C(C2([H])[H])([H])[H])([H])[H])[H])=O
19535,31793,10008609,C1(=C(C(=C(C(=C1[H])[H])[H])C([H])([H])[H])[H])C([H])([H])[H]
19536,31794,89577,C(=O)(C(Br)([H])[H])C(F)(F)F
19537,31795,20054374,C(C(=O)C(=C(O[H])C(=O)OC(C([H])([H])[H])([H])[H])[H])([H])([H])[H]
19538,31796,20040322,C=1(C(=C(N=C(C1[H])N([H])[H])[H])C([H])([H])[H])[H]
19540,31800,20032722,C1(=C(C(=C(C(=C1C(C(O[H])([H])[H])([H])[H])O[H])[H])[H])[H])[H]
19541,31801,30096629,S=C(N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])SSC(=S)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
19543,31804,20182034,C1(C(C(C(=C(C1(C(=C(C(=C(C(=O)[H])[H])Br)[H])[H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
19544,31806,10024966,C(=O)(C([H])([H])[H])N(C([H])([H])[H])[H]
19546,31809,20246799,C1(=C(N2C(C(=C1[H])Cl)=NN=C2C([H])([H])[H])[H])[H]
19547,31810,20053264,C=1(C2=C(C(=C(C1OC([H])([H])[H])[H])[H])C(C(O2)(Br)Br)=O)[H]
19549,31814,10008641,C1(C(N(C(C(N1[H])([H])[H])([H])[H])[H])([H])[H])([H])[H]
19550,31815,20221386,C1(=C(C(=C(C2=C1C(C(N2[H])=O)=C(OC([H])([H])[H])[H])[H])[H])[H])[H]
19551,31817,20028209,C1(C(C(C(C2(C1(O2)[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])=O
19552,31819,10017146,BrC(=C(Br)[H])[H]
19553,31824,10025322,C1(N(C(C(C1([H])[H])([H])[H])([H])[H])C(=O)[H])([H])[H]
19554,31826,74964,C1(SC(=NN1[H])SC([H])([H])[H])=S
19555,31827,8541,C=1(C(=C2C(=C(C1C([H])([H])[H])[H])C3=C(C(=C2C([H])([H])[H])[H])C(C(C(C3=O)([H])[H])(OC([H])([H])[H])[H])(O[H])[H])[H])[H]
19556,31828,20204143,C=12C3=C(C(=C(C1C(C(C(C2([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])C(OC3=O)(C4=C(C(=C(C(=C4[H])[H])[H])[H])OC([H])([H])[H])[H]
19558,31830,20000686,C=1(C(=C2C(=C(C1O[H])Cl)C(C(C=3C(=C(C(=C(C3[H])C=4C(=C(C(=C(C4O[H])Cl)[H])C(=C(C=5C(=C(C2=C(C5Cl)[H])O[H])Cl)[H])[H])[H])OC([H])([H])[H])[H])[H])([H])[H])([H])[H])[H])Cl
19559,31831,20040815,C(=C(N1C(=C(C(=C1[H])[H])[H])[H])[H])([H])[H]
19560,31832,20144321,C12(C(C(C(C(C1([H])[H])(O[H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H]
19562,31836,2463,C1=2C(C(C(C1(C3(C(C(C(C2C([H])([H])[H])(O[H])[H])([H])[H])(C3(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])(C([H])([H])[H])[H])([H])[H])(O[H])[H]
19564,31838,30000703,C1(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
19565,31841,10023774,C1(=NC(=C(C2=C1C(S(C2([H])[H])(=O)=O)(C(C(C(C(=C([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])Cl)Cl
19566,31842,10008897,C=1(C(=C(C(=C(N1)[H])[H])C([H])([H])[H])C(=O)N(C([H])([H])[H])C([H])([H])[H])[H]
19567,31843,20213123,C1(C(C(C(C(C1(O[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O
19568,31844,10016824,C(=O)(OC(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
19569,31845,20213135,C1(N(C(C(C1(C#N)[H])([H])[H])([H])[H])C(=O)C([H])([H])[H])=O
19570,31846,20026950,C=1(C(=C(C(=C(C1[H])[H])[Si]([H])([H])[H])N(C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])[H])[H]
19571,31847,20026779,C1(C(C(C(C(=C1C([H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])=O
19572,31849,20181142,C1(C(=C(C(C(C1(C(C#C[H])(O[H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])C(=O)[H])(C([H])([H])[H])C([H])([H])[H]
19573,31850,10025208,C1(=C(C(=NC2=C1C(=C(O2)[H])Br)[H])[H])[H]
19577,31860,20221589,C=1(C(=C(C(=C(C1[H])C(C(=C([H])[H])[H])(O[H])C(OC(=O)C(=C([H])[H])[H])(C([H])([H])[H])[H])[H])Cl)[H])[H]
19578,31862,20133641,C1(=C(C(=C(C2=C1OC3=C(O2)C(=C(C(=C3[H])Br)[H])OC([H])([H])[H])[H])Br)[H])Br
19579,31863,20229974,C1(OC(C(C1([H])[H])([H])[H])(C([H])([H])[H])C(=C([H])[H])[H])(C(=C([H])[H])C([H])([H])[H])[H]
19581,31865,30100253,C1(C(C(=C(C(C1(O[H])[H])([H])[H])C(=O)OC([H])([H])[H])[H])(OC(=C([H])[H])C(=O)OC([H])([H])[H])[H])(O[H])[H]
19582,31866,20191847,C=1(C2=C(C(=C(C1[H])[H])[H])OC(C(=C2[H])C([H])([H])[H])(OC([H])([H])[H])[H])[H]
19583,31867,76905,C=1(C(=C(C(=C(C1[H])C([H])([H])[H])[H])[H])SC(C([H])([H])[H])([H])[H])[H]
19584,31870,20213372,C1(=C(C(=NC2=C1C(C(C2(O[H])[H])([H])[H])([H])[H])Br)[H])C([H])([H])[H]
19585,31873,10010215,C1(C(C(C([H])([H])[H])(C([H])([H])[H])C2(C(C(C34C(C(C(C3(O[H])[H])(C(C(OC(C([H])([H])[H])=O)(C4(C2(C(O[H])([H])[H])C1([H])[H])[H])[H])([H])[H])[H])(C([H])([H])[H])[H])=O)(O[H])[H])([H])[H])[H])([H])[H])([H])[H]
19586,31874,20025029,C=12OC(=C(C(C2=C(C(=C(C1[H])O[H])[H])O[H])=O)C3=C(C(=C(C(=C3OC([H])([H])[H])[H])O[H])OC([H])([H])[H])[H])[H]
19589,31880,10018732,N1(C(=C(C(=N1)[H])[H])C([H])([H])[H])O[H]
19590,31881,10018796,C12(C(=C(C(C(=C1[H])C#N)(C(C2([H])[H])([H])[H])[H])[H])[H])[H]
19591,31882,10023117,C=1(SC(=C(C1Br)[H])[H])[H]
19593,31886,20174508,O1C2=C(C3=C(C1=O)C(=C(C(=C3O[H])O[H])O[H])[H])C(C(C2=O)([H])[H])(C(=O)O[H])[H]
19594,31888,20249219,C12(C(C(C(C(C1=C([H])[H])(O[H])[H])([H])[H])(C2=O)[H])(C([H])([H])[H])C([H])([H])[H])[H]
19595,31890,20187115,C1(OC2(OC(C1(C(O2)([H])[H])C([H])([H])[H])([H])[H])C(=C(I)[H])[H])([H])[H]
19596,31892,20045930,C=1(N(C(=NC1C(C(N([H])[H])(C(O[H])([H])[H])[H])([H])[H])[H])[H])[H]
19597,31893,10016248,C1(=C(C(=C(C2=C1C(=NO2)[H])[H])[H])[H])[H]
19599,31896,20143225,C(C([H])([H])[H])(SC(SC(C([H])([H])[H])([H])[H])(C(O[H])(C(OS(C=1C(=C(C(=C(C1[H])[H])C([H])([H])[H])[H])[H])(=O)=O)([H])[H])[H])[H])([H])[H]
19600,31901,20204275,C1(=C(C(=C(C(=C1C(OC(=O)C#CC([H])([H])[H])(C#CC(C(C(C(C#C[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H]
19601,31903,20212554,C(C(C(=C(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])([H])[H])(O[H])([H])[H]
19602,31904,20027753,C1(OC2(C(=C1C([H])([H])[H])C(C(C(=C(C(C(C3(C(C(C(C(=C2[H])C([H])([H])[H])([H])[H])([H])[H])(O3)[H])C([H])([H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])=O
19603,31907,20025773,C1(=NC(N2C(C(SC2=C1[H])([H])[H])=O)=O)C([H])([H])[H]
19604,31908,20181042,C1(OC(C(=C1C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])[H])=O)([H])[H]
19606,31912,30000753,C(C(=C([H])[H])C(C(C([H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
19607,31914,20000683,C=12OC(C3(C=4C(=C(C(=C(C4OC3(C2=C(C(=C(C1C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])O[H])[H])[H])[H])C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])OC([H])([H])[H])[H])[H])O[H])([H])[H]
19609,31918,10016758,C1(=C(C(=C(C(=C1[H])[H])[H])C(C(=O)C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])[H])[H]
19610,31920,20045630,C1(=C(C(=C(C2=C1C(=C(C(C2([H])[H])([H])[H])[H])C(C(C(=O)C([H])([H])[H])([H])[H])([H])[H])[H])OC([H])([H])[H])[H])[H]
19611,31922,10023608,C1(=C(C(=C(C2=C1N=C(S2)Cl)[H])[H])[H])[H]
19613,31924,2558,C=1(C(=C(C(=C(C1[H])O[H])O[H])[H])C2=C(C=3C(O2)=C(C(=C(C3C(=O)[H])[H])[H])O[H])[H])[H]
19614,31926,20054781,C1(N(C(=C(C(C1([H])[H])=O)[H])[H])C([H])([H])[H])([H])[H]
19615,31928,20180217,C1(=C(C(=C(C(=C1[H])C(=S)C(C#N)=C2N(C(C(N2[H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
19617,31931,20032734,C=1(OC(=C(C1[H])C(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
19619,31934,20040416,C1(=C(C(=C(C(=C1N([H])[H])C([H])([H])[H])[H])[H])[H])N([H])[H]
19620,31936,20041111,C1(C2=C(S(C3=C1C(=C(C(=C3[H])[H])[H])[H])=O)C(=C(C(=C2[H])[H])[H])[H])([H])[H]
19621,31938,90687,C1(=C(C(=C(C2=C1OC(C2([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])O[H]
19622,31939,20203801,C1(C(=C(N(C(C1(O[H])O[H])=O)[H])C([H])([H])[H])[H])=O
19625,31942,20204310,C1(=C(C(C(C(C(=C1[H])C(=O)OC([H])([H])[H])([H])[H])(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O)[H])(Cl)[H])[H])[H]
19626,31943,20246906,C1(=NC(=NC2=C1C(=NN2[H])[H])N([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])[H]
19627,31944,20027591,C1(=C(C(=NC(=C1S[H])[H])[H])[H])[H]
19628,31945,30085445,N12C(C3(C4(N(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])C(C(C1(C(C(C(C2=O)([H])[H])([H])[H])([H])[H])[H])(C3([H])[H])[H])([H])[H])[H])[H])([H])[H]
19629,31946,10016386,C1(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H]
19631,31950,20227389,C=1(C2=C(C(=C(C1[H])OC([H])([H])[H])[H])C(=C(OC2=O)C(C(C(=O)O[H])(O[H])[H])([H])[H])[H])O[H]
19632,31951,20218063,C1(OC(C2(C(O1)([H])[H])C(C3=C(C2([H])[H])C(OC(O3)([H])[H])([H])[H])=O)([H])[H])([H])[H]
19633,31952,20055131,C1(C(N(C(S1)([H])[H])[H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H]
19634,31953,10005625,C(C(C([H])([H])[H])([H])[H])(Br)([H])[H]
19635,31955,20181859,C1(=C(C(=C(C(=C1C=2C(=C(C(=C(C2[H])[H])[H])C#N)[H])[H])[H])OC([H])([H])[H])[H])[H]
19636,31956,2537,C(C(=C(C#CC#CC(C(C(O[H])([H])[H])([H])[H])(O[H])[H])[H])[H])([H])([H])[H]
19638,31961,20034522,C1(C(C(C(C(C1(N(C(=O)C([H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
19639,31963,30102096,C1(C(C2=C(N3C1(C(C(C3=O)([H])[H])([H])[H])[H])C(=C(C(=C2[H])[H])[H])[H])(C([H])([H])[H])[H])([H])[H]
19640,31966,20040791,C=1(C(=C(C(=C(C1Cl)[H])C(C([H])([H])[H])(C([H])([H])[H])C=2C(=C(C(=C(C2[H])Cl)O[H])Cl)[H])[H])Cl)O[H]
19641,31967,20209586,O1C(N2C=3N(C(=NC(=O)C3N=C2[H])N([H])[H])[H])(C(OC(=O)C([H])([H])[H])(C(OC(=O)C([H])([H])[H])(C1(C(OC(=O)C([H])([H])[H])([H])[H])[H])[H])[H])[H]
19643,31970,10022299,C1(=C(C(=C(C(=C1C(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])C(=O)C(C(C(C(C(C(O[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])O[H])[H])O[H])[H]
19644,31971,20040431,C1(=C(C(=C(C(=C1C(C([H])([H])[H])=O)[H])C([H])([H])[H])O[H])[H])[H]
19645,31972,20242229,C1(=C(C(=C(C(=C1[H])OC([H])([H])[H])[H])[H])C(C(N([H])[H])([H])[H])([H])[H])OC([H])([H])[H]
19646,31974,20180177,C(Br)(Br)=C=O
19647,31975,10023852,C1(=C(C(=C(C2=C1S(C(C2([H])[H])([H])[H])(=O)=O)[H])[H])[H])[H]
19648,31976,10024106,C(O[H])(C(C(=C([H])[H])C(=C([H])[H])C(C(O[H])([H])[H])([H])[H])([H])[H])([H])[H]
19649,31977,10016154,C12(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])C(O2)([H])[H]
19650,31978,20221624,C1(C(C2(C(C1([H])[H])(C(C(N2C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])(O[H])[H])[H])C([H])([H])[H])([H])[H])([H])[H]
19651,31980,20221646,C1(C(=C(C(C2(C1(C(C(C2([H])[H])=O)([H])[H])[H])[H])([H])[H])[H])[H])([H])[H]
19652,31983,20242241,C1(C(C1(C(=C([H])[H])[H])[H])(SC([H])([H])[H])[H])([H])[H]
19655,31987,30101035,C1(C(C(C(C2=C1C(=O)N(C([H])([H])[H])N2C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
19656,31991,10016148,C1(C2(C(C3(C(C1(C(N(C2([H])[H])C3([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])[H])([H])[H]
19657,31992,20028306,C1(C(C(C(C2(C1(O2)[H])[H])([H])[H])([H])[H])([H])[H])=O
19658,31993,10025005,C1(=C(C(=C(C2=C1C(=C(O2)C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
19659,31994,10009499,C1(C(C(C(=C1C(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H]
19661,31996,20230579,C1(OC(C(=C(C(O1)([H])[H])[H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H]
19662,31997,20226952,C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(N(S(C1=C(C(=C(C(=C1[H])[H])C([H])([H])[H])[H])[H])(=O)=O)[H])[H])(C([N+](=O)[O-])([H])[H])[H]
19664,32002,20181657,C1(=NON=C1C2=NOC(=N2)N(C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])N4C(C(OC(C4([H])[H])([H])[H])([H])[H])([H])[H]
19665,32003,20221340,C(=C(C(=O)N(C(C(=O)OC(C([H])([H])[H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])[H])(C(C(=O)N(C(C(=O)OC(C([H])([H])[H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])([H])[H])[H]
19667,32005,20204208,C1(=C(C(=C(C(=C1C#C[H])N(C#CC=2OC(=C(C2[H])[H])C(=O)OC([H])([H])[H])S(C3=C(C(=C(C(=C3[H])[H])C([H])([H])[H])[H])[H])(=O)=O)[H])[H])[H])[H]
19668,32006,20037368,C1(=C(C(=C(C2=C1C(C3(N2[H])C(C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O)[H])[H])[H])[H]
19670,32009,20212588,C1(=C(C(=C(C2=C1C(=C(N2S(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])(=O)=O)[H])C4=C(C(=C(C(=C4[H])[H])N(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H])OC([H])([H])[H])[H]
19671,32010,20052127,C1(=C(C(=C(N1C([H])([H])[H])[H])[H])[H])C(C#N)([H])[H]
19672,32011,7192,C(C(=C(C=1C(=C(C(=C(C1[H])[H])[H])[H])[H])[H])[H])(OC2(C3(C(=C(OC(C3(C(C2(O[H])[H])(C([H])([H])[H])[H])[H])(OC4(C(C(C(C(O4)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])[H])C(OC([H])([H])[H])=O)[H])[H])=O
19673,32013,20122057,C=1(C(=C(C(=C(C1C(C(=O)C([H])([H])[H])([H])[H])[N+](=O)[O-])[H])[N+](=O)[O-])[H])[N+]([O-])=O
19676,32016,20191991,C=1(OC(=C(C1[H])[H])[H])C(=C(C(=O)OC(C([H])([H])[H])([H])[H])C([H])([H])[H])[H]
19677,32017,20230537,C1(OC2(C(O1)(C3(C2(OC(O3)(C([H])([H])[H])C([H])([H])[H])[H])[H])Cl)Cl)=O
19678,32018,20141881,C1(=C(C(=C(C2=C1C(C(C2(C([H])([H])[H])C([H])([H])[H])([H])[H])=O)[H])[H])[H])[H]
19679,32019,2442,C1(C(C23C4(C(C1([H])[H])(C(N(C2(C(C5(C6(C3(C(C(C6(OC(=O)C([H])([H])[H])[H])(C(C5([H])[H])(OC([H])([H])[H])[H])[H])([H])[H])[H])[H])OC([H])([H])[H])(C4(O[H])[H])O[H])[H])C(C([H])([H])[H])([H])[H])([H])[H])C(O[H])([H])[H])[H])(O[H])[H])([H])[H]
19680,32020,20212634,C12(C(C1([H])[H])([H])[H])OC2(C(F)(F)[H])C(C(=O)C([H])([H])[H])([H])[H]
19681,32021,20145068,C1(=C(C(=C(C(=C1C([H])([H])[H])Br)[H])F)[H])[H]
19682,32022,20027020,N1(C(C(C(C(C1(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])C([H])([H])[H]
19684,32024,20246953,C=1(C(=C(C(=C(C1[H])[H])C(=C(C(=O)O[H])O[H])[H])[H])[H])C([H])([H])[H]
19685,32030,10009248,C1(C([H])([H])[H])(C(C([H])([H])[H])([H])[H])SC(C(O1)([H])[H])([H])[H]
19686,32031,20037735,C1(N(C(C(O1)([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C(=O)C(C([H])([H])[H])([H])[H])=O
19687,32032,20145096,C=1(C(=C(C(=C(C1F)F)Br)F)F)[H]
19691,32039,20227322,C1(C(C(C(C(C1(N(S(C=2C(=C(C(=C(C2[H])[H])[N+](=O)[O-])[H])[H])(=O)=O)[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(O[H])[H]
19692,32040,20234074,C1(=C(C(C2=NC(=C(C(=C2[H])[H])[H])[H])=NC(=C1[H])C=3C(=C(C(=C(N3)[H])[H])[H])[H])[H])OC4(C(C(N(C(C4([H])[H])([H])[H])[H])([H])[H])([H])[H])[H]
19693,32043,10018290,C(OC(C([H])([H])[H])([H])[H])(C(C(C([H])([H])[H])=C(C(=C(I)I)[H])[H])([H])[H])(OC(C([H])([H])[H])([H])[H])[H]
19694,32045,10026113,C1(C(C(C(C(C1([H])[H])([H])[H])(C([H])([H])[H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H]
19695,32047,20221667,C1(C2=C(C3=C1C(=C(C(=C3C([H])([H])[H])[H])[H])[H])C(C([H])([H])[H])=C(C(=C2[H])[H])[H])([H])[H]
19696,32048,20044853,C=1(C(=C(C(=C(C1OC([H])([H])[H])OC([H])([H])[H])[H])F)F)[H]
19697,32052,20218233,C(=C(C(C(C(O[H])([H])[H])(C(O[H])([H])[H])C(C(C([H])([H])[H])(C([H])([H])[H])[H])(C(=C=C([H])[H])[H])[H])([H])[H])[H])([H])[H]
19699,32054,10016298,C1(C(C(C(C(=C1C(=C(C(C([H])([H])[H])=O)[H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
19700,32055,75341,C1(N(C(C(N1[H])(C([H])([H])[H])[H])([H])[H])[H])=S
19701,32058,20031225,C=1(C2=C(C(=C(C1C(=C(C(=O)O[H])[H])[H])[H])[H])OC(O2)([H])[H])[H]
19702,32060,40108667,C1(=C(C(=C(C(=C1O[H])C([H])([H])[H])C([H])([H])[H])OC(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O)[H])C([H])([H])[H]
19703,32062,90305,C1(C(C(C(C=2N1C(=NC2[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])([H])[H]
19704,32065,6608,C=1(C(=C(C(=C(C1[H])[H])C(C2(N(C(C(N(C(C(OC(C(C(N(C(C3=C(SC(C(N(C2=O)[H])(C([H])([H])[H])[H])=N3)[H])=O)[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])=O)(C([H])([H])[H])[H])=O)C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])=O)C([H])([H])[H])[H])([H])[H])[H])[H])[H]
19706,32069,20181273,C1(C(=C2C(O1)(C(C(C2([H])[H])([H])[H])([H])[H])[H])C(=O)C([H])([H])[H])([H])[H]
19708,32072,20191793,C1(=PN(N=C1C([H])([H])[H])[H])[H]
19710,32077,20039302,C1(=C(C(=C(C2=C1C(C(O2)(Br)[H])=O)[H])OC([H])([H])[H])Br)[H]
19711,32078,10017807,C1(OC(C(O1)([H])[H])([H])[H])(C([H])([H])[H])C(C(C([N+]([O-])=O)([H])[H])([H])[H])([H])[H]
19712,32079,89634,C1(=C(C(=C(C2=C1C(C(N2[H])=O)=O)[H])[H])OC(F)(F)F)[H]
19713,32081,20221457,C1(C2=C(C3=C1C(=C(C(=C3C([H])([H])[H])[H])[H])[H])C(C([H])([H])[H])=C(C(=C2[H])[H])[H])=O
19714,32084,10024889,C1(=C(C(=C(C(=C1C(=O)C#N)[H])C([H])([H])[H])[H])[H])[H]
19715,32085,10024514,C(C(Br)(C(O[H])(C#C[H])[H])[H])([H])([H])[H]
19716,32086,20055845,C=1(C(=C(C(=C(C1C2(C(C(N(C(C2([H])[H])([H])[H])[H])([H])[H])([H])[H])O[H])[H])[H])Br)[H])[H]
19720,32093,20039224,C1(=C(C2=C(C(=C1[H])[H])C(=C(C(O2)=O)[H])[H])OC([H])([H])[H])OC(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H]
19721,32094,77188,C1(C(OC(C(C1(C(C2(OC2([H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
19722,32095,20180533,C1(C(=C(C(C2(C1(C2(Br)Br)[H])[H])([H])[H])Br)O[H])=O
19723,32097,10023766,C1(=NC(=NC2=C1N=C(N2C([H])([H])[H])[H])N(C([H])([H])[H])C([H])([H])[H])Cl
