,File_name,SMILES,sugar,solvent_class,Molecular_Weight,Num_Atoms,MW class
324,08020.csv,[H]O[C@@]1([H])C([H])([H])[C@]2([H])[C@]3(C([H])([H])[C@]33C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@@]4(C([H])([H])[H])[C@]13[H])[C@]1(OC(=O)C([H])([H])C1([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C2(C([H])([H])[H])C([H])([H])[H],0,0,428.613,71,small
325,08168.csv,[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C(\N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])[C@@]([H])(C([H])([H])[H])[C@]([H])(C(=O)N([H])[H])C([H])([H])[H])=C(/[H])C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H],0,5,972.156,145,medium
326,08422.csv,[H]OC(=O)C1=C([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@]1(C([H])([H])[H])C([H])([H])C(\[H])=C(\C([H])=C([H])[H])C([H])([H])[H],0,0,234.339,39,small
327,08467.csv,[H]O[C@@]12C([H])=C([C@]3([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C4=C3N([H])C3=C4C([H])=C([H])C([H])=C3[H])[C@]3([H])C([H])([H])C([H])([H])[N@](C([H])([H])[C@@]33C([H])([H])[C@]4([H])\C([H])=C([H])/C([H])([H])C([H])([H])C([H])([H])C([H])([H])N4[C@@]13[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])\C([H])=C([H])/C([H])([H])C2([H])[H],0,8,566.834,92,medium
328,08692.csv,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@]([H])(C([H])([H])C([H])([H])[C@](O[H])(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@]4([H])C([H])([H])C([H])=C5[C@@]([H])(C([H])([H])C([H])([H])[C@]([H])(O[H])C5(C([H])([H])[H])C([H])([H])[H])[C@@]4(C(=O)C([H])([H])[C@]23C([H])([H])[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,8,652.866,106,medium
329,08731.csv,[H]O[C@]([H])(C(\[H])=C1\C(=O)OC([H])([H])[C@@]2([H])C(=C([H])[H])C([H])([H])[C@@]3([H])O[C@@]3([H])[C@](O[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12[H])[C@]1([H])OC1(C([H])([H])[H])C([H])([H])[H],0,4,364.438,54,small
330,08731.csv,[H]O[C@]([H])(C(\[H])=C1\C(=O)OC([H])([H])[C@@]2([H])C(=C([H])[H])C([H])([H])[C@@]3([H])O[C@@]3([H])[C@](O[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12[H])[C@]1([H])OC1(C([H])([H])[H])C([H])([H])[H],0,0,364.438,54,small
331,08787.csv,[H]OC1=C([H])C2=C(C(O[H])=C1OC([H])([H])[H])C(=O)[C@]([H])(C([H])([H])O2)[C@@]([H])(O[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0,0,316.309,39,small
332,08787.csv,[H]OC1=C([H])C2=C(C(O[H])=C1OC([H])([H])[H])C(=O)[C@]([H])(C([H])([H])O2)[C@@]([H])(O[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0,1,316.309,39,small
333,10583.csv,[H]OC([H])([H])C(\C#C[C@@]1([H])OC1([H])[H])=C1\OC(=O)C([H])=C1[H],0,0,192.17,22,small
334,10629.csv,[H]\C(=C1/C([H])([H])N2[C@]([H])(C([H])([H])[C@]34C5=C([H])C([H])=C([H])C([H])=C5N5C(=O)C([H])=C([H])[C@]([H])([C@@]35[H])[C@@]1([H])C([H])([H])[C@]24[H])[C@]1([H])C(=O)N2C3=C([H])C([H])=C([H])C([H])=C3[C@@]34C([H])([H])C([H])([H])N5C([H])([H])C6=C([H])C([H])([H])O[C@]1([H])[C@@]([H])([C@]23[H])[C@@]6([H])C([H])([H])[C@@]45[H])C([H])([H])[H],0,8,650.823,91,medium
335,10704.csv,[H]OC1=C([H])C(O[H])=C2C(=O)C([H])=C(OC2=C1[H])C1=C([H])C(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])=C(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])C([H])=C1[H],1,8,610.521,73,medium
336,10764.csv,[H]OC1=C([H])C([H])=C2C(OC([H])([H])[C@@]3(O[H])C4=C(O[C@@]23[H])C(=C(OC([H])([H])[H])C([H])=C4[H])C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],0,0,370.401,49,small
337,10778.csv,[H]OC(=O)C([H])([H])C(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(OC2=C([O+]=C3C([H])=C(O[H])C([H])=C(O[H])C3=C2[H])C2=C([H])C([H])=C(O[H])C(O[H])=C2[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,3,535.434,61,medium
338,10778.csv,[H]OC(=O)C([H])([H])C(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(OC2=C([O+]=C3C([H])=C(O[H])C([H])=C(O[H])C3=C2[H])C2=C([H])C([H])=C(O[H])C(O[H])=C2[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,5,535.434,61,medium
339,11399.csv,[H]OC1=C([H])C(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])=C2C([H])=C(O[C@]3([H])O[C@@]([H])(C([H])([H])O[C@]4([H])O[C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]4([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])C(=[O+]C2=C1[H])C1=C([H])C(OC([H])([H])[H])=C(O[H])C(OC([H])([H])[H])=C1[H],1,8,801.724,101,medium
340,11434.csv,[H]OC1=C(C([H])([H])[H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[C@](C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])C1=O,0,8,302.458,52,small
341,11491.csv,[H]OC1=C([H])C(OC([H])([H])[H])=C([H])C2=C1C(=O)C([H])([H])[C@]([H])(O2)[C@@]1(O[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C1([H])[H],0,0,308.33,42,small
342,11510.csv,[H]OC1=C([H])C([H])=C(C([H])=C1[H])C(=O)O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H])C1=C2OC(=C([H])C(=O)C2=C(O[H])C([H])=C1O[H])C1=C([H])C([H])=C(O[H])C(O[H])=C1[H],0,8,568.487,65,medium
343,11529.csv,[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[C@]1([H])C(=C([H])O[C@@]([H])(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])[C@]1([H])C([H])([H])C([H])([H])[H])C(=O)OC([H])([H])[H],1,5,526.535,71,medium
344,11867.csv,[H]OC1=C([H])C2=C(C(=O)C([H])=C(O2)C2=C([H])C([H])=C(OC3=C(O[H])C([H])=C(C([H])=C3[H])C3=C([H])C(=O)C4=C(O3)C([H])=C(O[H])C([H])=C4O[H])C([H])=C2[H])C(O[H])=C1[H],0,8,538.464,58,medium
345,11912.csv,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])[C@]2([H])C([H])([H])C([H])([H])[C@]2([H])[C@@]4([H])[C@]([H])(C([H])([H])[H])[C@@]5(O[C@]5([H])[C@]([H])(O[H])[C@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]32C([H])([H])[H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0,8,458.727,83,small
346,21307.csv,[H]OC1=C([H])C2=C(OC3=C(C2=O)C(O[H])=C(C(O[H])=C3C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],0,8,448.559,65,small
347,12127.csv,[H]OC1=C([H])C2=C(C(O[H])=C1[H])C(=O)C1=C([H])[C@@]3(OC([H])([H])[H])C(=O)[C@@]4(OC(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(C3([H])[H])[C@]14O2)C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0,8,426.465,57,small
348,12634.csv,[H]O[C@]1([H])[C@]2([H])C(=C([H])[H])C(=O)[C@]11C([H])([H])C([H])([H])[C@]3([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])[C@@]3(C([H])([H])[H])[C@]1([H])[C@@]([H])(O[H])C2([H])[H],0,6,334.456,54,small
349,12687.csv,[H]OC(=O)C([H])([H])[C@@](O[H])(C(=O)OC([H])([H])C1=C([H])C([H])=C(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])C([H])=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1,8,458.46,62,small
350,12720.csv,[H]O[C@]1([H])C2=C([H])C3=C(C(=O)O[C@@]3(O[H])[C@]([H])(O[H])[C@@]2([H])[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])C1([H])[H])C([H])([H])[H],0,0,348.439,53,small
351,12720.csv,[H]O[C@]1([H])C2=C([H])C3=C(C(=O)O[C@@]3(O[H])[C@]([H])(O[H])[C@@]2([H])[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])C1([H])[H])C([H])([H])[H],0,5,348.439,53,small
352,13226.csv,[H]O[C@@]1(N2C3=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C3C3=C2[C@@]2([H])N(C([H])([H])C([H])=C([H])[C@@]2(C([H])([H])C([H])([H])[H])C1([H])[H])C([H])([H])C3([H])[H])C(=O)OC([H])([H])[H],0,8,412.486,58,small
353,13239.csv,[H]O[C@]1([H])C([H])([H])O[C@@]([H])(O[C@@]2([H])C([H])([H])C([H])([H])[C@]34C([H])([H])[C@@]33C(=C([H])C([H])([H])[C@@]4([H])C2(C([H])([H])[H])C([H])([H])[H])[C@]2(C([H])([H])[H])C([H])([H])[C@]4([H])O[C@@]5(O[C@@]5([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])[H])[C@]4([H])[C@@]2(C([H])([H])[H])C([H])([H])C3([H])[H])[C@]([H])(O[H])[C@@]1([H])O[H],0,8,618.808,98,medium
354,13627.csv,[H]O[C@@]1([H])C([H])=C([H])C(=O)[C@]2(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]4(C([H])([H])[H])[C@]([H])(C([H])([H])[C@@]5([H])O[C@@]45[C@](O[H])(C([H])([H])[H])[C@]4([H])OC(=O)C(=C(C([H])([H])[H])C4([H])[H])C([H])([H])[H])[C@]3([H])C([H])([H])[C@@]3([H])O[C@@]123,0,8,484.589,71,small
355,13632.csv,[H]O[C@]1([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])[C@@]4([H])O[C@]44[C@@]([H])(O[H])C([H])=C([H])C(=O)[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@@]1(O[H])[C@]1([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]1([H])OC(=O)[C@@]2(O[H])C([H])([H])[H],0,8,502.604,74,medium
356,13815.csv,[H]O[C@]12N3C([H])([H])C([H])=C([H])[C@]11[C@@]([H])(C(=O)C([H])([H])[C@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H],0,8,261.365,42,small
357,14071.csv,[H]OC1=C([H])C([H])=C(C([H])=C1[H])[C@@]([H])(O[H])C1=C([H])[C@]2(OC1=O)[C@@]1([H])O[C@@]1([H])[C@]1([H])C(=C([H])O[C@@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@]21[H])C(=O)OC([H])([H])[H],1,5,564.496,68,medium
358,14147.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(/[H])C2=C(C(O[H])=C([H])C(O[H])=C2[H])[C@@]([H])(C2=C([H])C([H])=C(O[H])C([H])=C2[H])C([H])([H])C([H])([H])C2=C(OC([H])([H])[H])C([H])=C(O[H])C([H])=C2[H])C([H])=C1[H],0,5,484.548,64,small
359,14323.csv,[H]O[C@]1([H])C([H])([H])[C@@]([H])(Br)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3(C(=C([H])[H])C([H])([H])C([H])([H])[C@]([H])(Br)C3(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@]2([H])[C@@]1(O[H])C([H])([H])[H],0,8,464.282,56,small
360,14837.csv,[H]O[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]1([H])O[C@@]([H])(C([H])([H])C1([H])[H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])[C@@]([H])(OC1=O)C([H])([H])[H],0,8,564.892,104,medium
361,14853.csv,[H]O[C@]1([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[C@]2([H])O[C@@]([H])(C([H])([H])O[C@]3([H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([H])[C@](O[H])([C@@]12[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])[C@@]([H])(O[H])[C@@]([H])(O[C@]2([H])OC([H])([H])[C@@]([H])(OC([H])([H])[H])[C@]([H])(O[H])[C@@]2([H])OC([H])([H])[H])C([H])([H])C([H])([H])[C@]31C([H])([H])[H],1,8,909.073,139,medium
362,15043.csv,[H]O[C@]1([H])C(=C([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])[C@@]2(OC(=O)C(=C([H])[H])[C@]([H])(C([H])([H])C2([H])[H])C([H])([H])[C@]([H])(O[H])[C@@](O[H])(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H],0,8,368.47,58,small
363,15055.csv,[H]C1=C2C(=O)O[C@@]1([H])[C@]([H])(C([H])([H])C(=O)\C(=C([H])/C([H])([H])\C([H])=C(C([H])([H])[H])/C([H])([H])C(=O)C2([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0,0,330.424,50,small
364,15082.csv,[H]OC1=C(C([H])=C(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C2=C1OC(=O)C([H])([H])[C@]2([H])C([H])([H])[H])C([H])([H])[H],0,0,262.305,37,small
365,15139.csv,[H]O[C@]1(C([H])([H])OC(=O)[C@]([H])(OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(OC(=O)C([H])([H])C(OC(=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C2C(=C([H])O[C@@]([H])(OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@]12[H])C([H])([H])OC(=O)C([H])([H])[H],0,8,682.76,98,medium
366,15181.csv,[H]N1C2=C(C([H])=C([H])C([H])=C2[H])C(=O)N2C3=C(C([H])=C([H])C([H])=C3[H])[C@]3([H])C(=O)OC([H])([H])[C@]123,0,8,292.294,34,small
367,15202.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(/[H])C(=O)C2=C([H])C([H])=C3O[C@@]([H])([C@@]([H])(O[H])C3=C2O[H])[C@](O[H])(C([H])([H])[H])C([H])([H])C(\[H])=C(/[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],0,0,440.492,60,small
368,15202.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(/[H])C(=O)C2=C([H])C([H])=C3O[C@@]([H])([C@@]([H])(O[H])C3=C2O[H])[C@](O[H])(C([H])([H])[H])C([H])([H])C(\[H])=C(/[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],0,5,440.492,60,small
369,15304.csv,[H]O[C@@]12C([H])([H])[C@@]3(C([H])([H])[H])[C@]([H])(OC(=O)C4=C([H])C([H])=C([H])C([H])=C4[H])[C@]1(O[H])[C@@]1([H])O[C@@]4(O[C@]11C5=C([H])C(=O)O[C@@]([H])(C6=C([H])OC([H])=C6[H])[C@]5(C([H])([H])[H])[C@@]([H])(OC(=O)C([H])([H])[H])C([H])([H])[C@]1(O4)[C@]2(C([H])([H])[H])[C@@]3([H])C([H])([H])C(=O)OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0,8,748.778,98,medium
370,15389.csv,[H]OC1=C([H])C2=C(OC(=C2C([H])([H])C2=C([H])C3=C(O[C@@]4([H])C5=C(OC([H])([H])[C@@]34[H])C([H])=C(O[H])C(=C5[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C(=C2O[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C2=C(O[H])C([H])=C(O[H])C(=C2[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C(=C1O[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0,8,798.973,113,medium
371,15530.csv,[H]O[C@]1([H])OC(=O)C([H])=C1C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])O[S]([O-])(=O)=O)C([H])([H])C([H])([H])[C@@]1(C2=C([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H])C([H])([H])[H],0,5,483.647,72,small
372,15636.csv,[H]O[C@@]1([H])C([H])=C2C(=C([H])O[C@@]([H])(OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@]2([H])[C@@]1(O[H])C([H])([H])OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])[H],0,8,440.489,63,small
373,15819.csv,[H]OC1=C([H])C(C2=C([H])C3=C([H])C([H])=C(O[H])C(=C3O2)C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])=C(C(O[H])=C1[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0,0,378.468,54,small
374,15819.csv,[H]OC1=C([H])C(C2=C([H])C3=C([H])C([H])=C(O[H])C(=C3O2)C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])=C(C(O[H])=C1[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0,2,378.468,54,small
375,16090.csv,[H]OC(=O)[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3(C(=C([H])C([H])([H])[C@]4([H])[C@@]5(C([H])([H])[H])[C@@]([H])(O[C@]6([H])O[C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]6([H])O[H])C([H])([H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@](C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])[H])[C@]5([H])C([H])([H])C([H])([H])[C@@]34C([H])([H])[H])[C@@]2([H])C1([H])[H])C([H])([H])[H],0,8,718.925,113,medium
376,16588.csv,[H]OC1=C(C(=O)C2=C3C(OC3(C([H])([H])[H])C([H])([H])[H])=C([H])C(=C2C1=O)C([H])([H])[H])C([H])([H])[H],0,5,258.273,33,small
377,16621.csv,[H]O[C@]12C(=O)O[C@@]3(C([H])([H])[H])[C@]4([H])OC(=O)[C@]5([H])C([H])([H])O[C@@]6(O[C@]13[C@@]([H])(C6=O)[C@]5(C([H])([H])[H])C4([H])[H])[C@]1([H])C([H])([H])[C@@]3([H])O[C@]33C([H])([H])[C@]([H])(OC([H])([H])[H])C([H])([H])C(=O)[C@]3(C([H])([H])[H])[C@@]1([H])C([H])([H])C2([H])[H],0,8,558.58,74,medium
378,16701.csv,[H]O[C@]1([H])C([H])([H])[C@](Cl)(C([H])([H])[H])[C@]([H])(Br)C([H])([H])[C@]1([H])[C@@]1(OC(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(Br)C([H])([H])[C@]1([H])OC(=O)C([H])([H])[H])C([H])([H])[H],0,0,490.66,51,small
379,16806.csv,[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1OC([H])([H])[H])C(=O)OC([H])([H])[C@]1(O[H])C([H])([H])O[C@@]([H])(OC([H])([H])[C@@]2([H])O[C@@]([H])(OC3=C(OC([H])([H])[H])C4=C(C([H])=C([H])C(=O)O4)C([H])=C3OC([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])[C@]1([H])O[H],1,8,696.611,85,medium
380,16958.csv,[H]OC1=C([H])C([H])=C(\C([H])=C2\C(=O)C3=C(OC2([H])[H])C(=C(O[H])C(=C3O[H])C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],0,1,312.321,39,small
381,17081.csv,[H]O[C@@]([H])(C([H])([H])C(=C([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@](O[H])(C([H])([H])[H])[C@@]1([H])[C@@]([H])(O[H])C([H])([H])[C@]2([H])[C@]3([H])C([H])([H])C([H])=C4C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],0,8,446.672,78,small
382,17119.csv,[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])[C@@]1([H])OC2=C(C(OC([H])([H])[H])=C([H])C(O[H])=C2C(=O)[C@]1([H])O[H])[C@]1([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H],0,8,480.422,58,small
383,17341.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(/[H])C(=O)O[C@@]2([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[C@@]3(O[C@]([H])(C([H])([H])OC(=O)C(\[H])=C(/[H])C4=C([H])C([H])=C(O[H])C(OC([H])([H])[H])=C4[H])[C@]([H])(O[H])[C@]3([H])OC(=O)C(\[H])=C(/[H])C3=C([H])C([H])=C(O[H])C(OC([H])([H])[H])=C3[H])C([H])([H])O[H])O[C@]2([H])C([H])([H])OC(=O)C([H])([H])[H])C([H])=C1[H],1,8,882.821,109,medium
384,17495.csv,[H]OC([H])([H])[C@]([H])(O[H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[C@@]3(C(=C([H])[H])C(=O)C([H])([H])C([H])([H])[C@]23[H])C([H])([H])[H])C1([H])[H],0,5,320.473,55,small
385,17536.csv,[H]O[C@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@]3([H])C([H])=C([H])[C@]4([H])[C@]5(C([H])([H])[C@@]35C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@@]1([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])[C@]([H])(N(C([H])([H])[H])C([H])([H])[H])C4(C([H])([H])[H])C([H])([H])[H],0,8,444.704,80,small
386,17692.csv,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@]2([H])C([H])([H])C(=C([H])[H])[C@@]([H])(C([H])([H])OC3=C([H])C([H])=C4C([H])=C([H])C(=O)OC4=C3[H])[C@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]23[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,8,560.64,80,medium
387,17762.csv,[H]N1C2=C([H])C([H])=C([H])C([H])=C2[C@]2(C1=O)C([H])([H])C([H])([H])N1[C@@]2([H])C([H])([H])[C@]([H])(C(=C(\[H])OC([H])([H])[H])\C(=O)OC([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])C(=O)C([H])([H])[H],0,8,440.54,64,small
388,17785.csv,[H]/C(=C(/[H])\C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])/C(/[H])=C(\[H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0,0,247.382,43,small
389,17786.csv,[H]\C(\C(\[H])=C(\[H])C([H])([H])C([H])([H])C(\[H])=C(/[H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H])=C(\[H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0,0,325.408,47,small
390,17806.csv,[H]O[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])[C@]12N3C([H])([H])C([H])([H])[C@@]1([H])[C@]14O[C@@]2([H])C([H])([H])[C@@]3([H])[C@@]1([H])[C@]([H])(C([H])([H])[H])[C@]([H])(O4)[C@]1([H])OC(=O)C(=C1OC([H])([H])[H])C([H])([H])[H],0,0,405.491,60,small
391,17857.csv,[H]OC(=O)C([H])([H])[C@@]([H])(N([H])C(=O)[C@]([H])(N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C(=C(/[H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])C([H])([H])[H])\C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C(Br)N([H])C2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(O[H])C([H])=C1[H],0,5,727.697,95,medium
392,17952.csv,[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1[H])[C@@]1([H])C2=C([H])C(O[H])=C(OC([H])([H])[H])C([H])=C2OC([H])([H])C1([H])[H],0,2,302.326,40,small
